0.286957;0.292185;0.272349;0.279292;0.271711;0.287853;0.284692;0.295560;0.285160;0.292245;0.283990;0.285428;0.285867;0.278224;0.275429;0.276923;0.284235;0.280621;0.303628;0.288302;0.286785;0.279173;0.276002;0.273616;0.288570;0.284089;0.279705;0.292983;0.300579;0.287622;0.287132;0.291766;0.280560;0.276828;0.281272;0.284522;0.284856;0.292176;0.274166;0.285443;0.283638;0.280643;0.282771;0.283146;0.273803;0.278574;0.284629;0.283934;0.284885;0.277958;0.280257;0.285711;0.272152;0.284471;0.287894;0.285592;0.278948;0.290417;0.276056;0.284645;0.288938;0.283541;0.285330;0.296128;0.288551;0.289467;0.283536;0.282006;0.284838;0.288771;0.277118;0.281235;0.281622;0.277697;0.297123;0.279321;0.279634;0.283421;0.286851;0.293724;0.292970;0.293374;0.281090;0.289664;0.295825;0.287531;0.286946;0.285624;0.274025;0.281732;0.284991;0.287569;0.292321;0.285415;0.286015;0.288406;0.281051;0.297216;0.281740;0.292657
0.155822;0.152094;0.148680;0.149375;0.148235;0.149480;0.148449;0.152688;0.149551;0.149806;0.152649;0.151252;0.153775;0.150899;0.149327;0.150369;0.168364;0.192562;0.153442;0.153330;0.170786;0.148324;0.154143;0.147739;0.168141;0.151595;0.149839;0.152128;0.191072;0.150799;0.151920;0.161295;0.156199;0.167550;0.154306;0.150888;0.151158;0.156339;0.147575;0.151455;0.165150;0.149930;0.160032;0.157334;0.145453;0.151561;0.160586;0.151900;0.150906;0.151873;0.150354;0.153158;0.169855;0.158071;0.161362;0.159172;0.148448;0.158653;0.147451;0.160118;0.155280;0.159361;0.161578;0.154821;0.153721;0.154864;0.151038;0.152971;0.150053;0.152254;0.159163;0.156835;0.154152;0.150660;0.159811;0.148868;0.151054;0.151425;0.153937;0.155494;0.161408;0.152559;0.150829;0.162647;0.161199;0.162306;0.163497;0.153612;0.148516;0.161475;0.153904;0.157910;0.155446;0.153634;0.151989;0.152505;0.149645;0.166634;0.167143;0.165141
0.110811;0.106794;0.103758;0.111243;0.101878;0.103780;0.106500;0.108280;0.103457;0.107067;0.106857;0.107410;0.112058;0.104752;0.104714;0.104271;0.107428;0.114126;0.108077;0.111936;0.112971;0.109514;0.105171;0.103305;0.110633;0.106136;0.111529;0.107138;0.110692;0.105638;0.109362;0.109979;0.110790;0.106416;0.105805;0.105145;0.106570;0.110665;0.102054;0.124871;0.115460;0.106346;0.107745;0.104385;0.110622;0.104282;0.108799;0.105785;0.116488;0.113346;0.104744;0.107415;0.104431;0.111401;0.105682;0.110353;0.108287;0.110506;0.104801;0.107007;0.112634;0.114425;0.104759;0.108984;0.112044;0.107594;0.108397;0.113600;0.106892;0.106107;0.106374;0.105127;0.114785;0.104434;0.109180;0.112571;0.123324;0.109474;0.108980;0.120310;0.115782;0.107328;0.104532;0.108846;0.124721;0.103854;0.106705;0.106541;0.109340;0.103966;0.105578;0.117891;0.110773;0.105876;0.108951;0.106954;0.117385;0.111958;0.106934;0.112225
0.091813;0.086152;0.083799;0.083935;0.095752;0.087743;0.083820;0.091039;0.085367;0.092631;0.089294;0.086218;0.087307;0.092012;0.083678;0.097070;0.087432;0.084776;0.090480;0.093590;0.087396;0.083682;0.085920;0.086113;0.087460;0.084518;0.087591;0.085627;0.092234;0.086832;0.089897;0.089560;0.096543;0.087395;0.086499;0.083770;0.086327;0.087797;0.083705;0.088251;0.093464;0.084891;0.088417;0.096009;0.083149;0.085364;0.088497;0.086413;0.086266;0.086678;0.085654;0.086501;0.090187;0.089161;0.086669;0.087675;0.087698;0.093292;0.086215;0.086438;0.097185;0.084309;0.089902;0.090018;0.087924;0.086471;0.087670;0.083990;0.095613;0.088066;0.092072;0.095013;0.083816;0.087919;0.090452;0.101586;0.089531;0.091186;0.087333;0.087508;0.093512;0.089760;0.092751;0.111948;0.087393;0.089108;0.095594;0.088387;0.084905;0.087823;0.090383;0.103838;0.090139;0.087166;0.089632;0.086189;0.096803;0.088874;0.087974;0.091296
0.095136;0.077959;0.075753;0.072915;0.073517;0.075026;0.076390;0.075775;0.080312;0.074185;0.077634;0.074260;0.076412;0.094842;0.078621;0.075188;0.074956;0.076184;0.083801;0.082222;0.082286;0.076074;0.077748;0.072862;0.075049;0.086616;0.082543;0.077254;0.081755;0.085178;0.074069;0.078931;0.075833;0.081202;0.075370;0.073486;0.073298;0.076086;0.078083;0.074688;0.098669;0.074103;0.075145;0.076415;0.083663;0.075489;0.077709;0.074876;0.079632;0.074922;0.086257;0.075155;0.073172;0.073729;0.079679;0.076397;0.077927;0.082223;0.082396;0.084427;0.075817;0.071290;0.073519;0.083736;0.079695;0.080206;0.078486;0.088599;0.073301;0.082514;0.079489;0.073065;0.077979;0.075686;0.078714;0.075605;0.074439;0.080939;0.076412;0.075952;0.086637;0.075960;0.081319;0.080654;0.093503;0.074089;0.075312;0.074049;0.073367;0.083894;0.092700;0.081133;0.082929;0.088190;0.079343;0.076792;0.083030;0.078328;0.075237;0.077435
0.087390;0.074742;0.072454;0.067457;0.074340;0.080722;0.071949;0.082818;0.079284;0.066990;0.071552;0.070232;0.069852;0.069839;0.074866;0.068047;0.070100;0.068190;0.074730;0.079122;0.080788;0.079545;0.072677;0.067599;0.081347;0.073223;0.070852;0.069743;0.070189;0.081780;0.068829;0.083640;0.074789;0.073288;0.072909;0.076701;0.076297;0.079927;0.072194;0.073745;0.070396;0.070586;0.070420;0.073084;0.080538;0.075276;0.075068;0.074316;0.081484;0.078039;0.078694;0.069413;0.067608;0.085241;0.069882;0.072459;0.083580;0.071260;0.071238;0.077497;0.076981;0.078488;0.086203;0.080835;0.074125;0.073277;0.076486;0.072633;0.067711;0.073993;0.073221;0.076106;0.076735;0.070057;0.080989;0.066706;0.087864;0.070348;0.070983;0.068682;0.077409;0.071206;0.086960;0.082968;0.080574;0.080136;0.069700;0.075348;0.068112;0.069078;0.078962;0.066812;0.076452;0.072391;0.070937;0.078987;0.070572;0.086609;0.078702;0.074298
0.103635;0.097200;0.099922;0.098693;0.091227;0.092713;0.097483;0.094608;0.093202;0.096201;0.093665;0.097735;0.097470;0.095862;0.091996;0.093339;0.099606;0.103091;0.105304;0.098969;0.103005;0.097436;0.107044;0.094457;0.102872;0.093579;0.097306;0.097042;0.097839;0.102856;0.102044;0.094926;0.106134;0.091895;0.094916;0.093529;0.104824;0.095137;0.091930;0.096270;0.094624;0.092986;0.091722;0.095502;0.094591;0.098841;0.101750;0.093306;0.095827;0.096915;0.090802;0.098505;0.118040;0.096195;0.100584;0.128099;0.094974;0.094969;0.101422;0.097362;0.095987;0.090146;0.092080;0.096093;0.096043;0.094984;0.097198;0.099897;0.097557;0.093666;0.093963;0.094961;0.090461;0.094363;0.095378;0.093990;0.095935;0.094619;0.095005;0.111357;0.097128;0.101358;0.093655;0.098867;0.096509;0.094711;0.096742;0.105405;0.103575;0.102246;0.102125;0.100192;0.093643;0.092244;0.098507;0.095778;0.093533;0.107248;0.091721;0.102682
0.109957;0.094420;0.092436;0.090521;0.087274;0.087729;0.087525;0.088105;0.089249;0.093144;0.097489;0.088876;0.089273;0.085184;0.086204;0.104880;0.085702;0.096222;0.090695;0.088929;0.089748;0.090816;0.085073;0.094212;0.100548;0.086876;0.099606;0.092873;0.093226;0.089514;0.089136;0.089851;0.111330;0.115866;0.090079;0.088629;0.088979;0.092498;0.089084;0.088048;0.085861;0.093216;0.091739;0.089046;0.086809;0.086496;0.089623;0.093572;0.092478;0.089985;0.089701;0.090206;0.086609;0.093553;0.092220;0.115100;0.083333;0.089835;0.086193;0.092811;0.109836;0.088337;0.092407;0.099442;0.104537;0.106269;0.090929;0.094962;0.095532;0.088726;0.087984;0.089990;0.090286;0.090159;0.096623;0.090743;0.093017;0.095044;0.093592;0.088469;0.087564;0.096102;0.094361;0.095909;0.088438;0.089157;0.095060;0.093114;0.091159;0.090991;0.090110;0.092189;0.094551;0.086392;0.088573;0.093107;0.093503;0.104767;0.097509;0.088889
0.100426;0.081848;0.088139;0.085349;0.080360;0.087109;0.088691;0.092751;0.086641;0.101408;0.106855;0.100992;0.087940;0.082584;0.085371;0.080269;0.082027;0.082961;0.090391;0.088988;0.082544;0.082383;0.081867;0.081051;0.091461;0.089863;0.085130;0.087222;0.091401;0.087135;0.084792;0.086653;0.082294;0.094243;0.087932;0.080748;0.099513;0.086674;0.082775;0.090970;0.086694;0.089284;0.088812;0.090227;0.095546;0.084468;0.089878;0.088296;0.090606;0.089008;0.081870;0.087177;0.088699;0.092922;0.079808;0.087066;0.081761;0.084946;0.093040;0.085785;0.082398;0.098351;0.093212;0.090063;0.090975;0.091395;0.086505;0.085472;0.102892;0.084150;0.085532;0.097366;0.086133;0.082560;0.086350;0.105036;0.082794;0.087007;0.109857;0.083829;0.094790;0.086079;0.078129;0.092456;0.084041;0.085274;0.107169;0.084248;0.082721;0.081257;0.091881;0.083526;0.095648;0.088686;0.095506;0.086419;0.082606;0.085703;0.081689;0.083276
0.096704;0.079520;0.077876;0.095723;0.079898;0.093781;0.086658;0.083068;0.090906;0.087126;0.079646;0.094346;0.082303;0.077893;0.079629;0.079861;0.078642;0.092044;0.099315;0.081847;0.077346;0.087024;0.080561;0.074049;0.085705;0.087841;0.081920;0.085885;0.114759;0.090618;0.081260;0.078721;0.085445;0.077683;0.084340;0.084365;0.080392;0.079937;0.079353;0.083847;0.083760;0.099666;0.105765;0.091223;0.078803;0.080843;0.077887;0.077354;0.083148;0.078425;0.084720;0.079976;0.079455;0.080982;0.088206;0.083630;0.090865;0.093020;0.076809;0.084077;0.086852;0.081606;0.080402;0.096094;0.081150;0.081388;0.080343;0.097000;0.081898;0.077932;0.087122;0.076795;0.093238;0.078255;0.089590;0.077725;0.077523;0.081196;0.083428;0.088653;0.085948;0.085764;0.078936;0.085788;0.083355;0.081215;0.081104;0.079070;0.080514;0.083712;0.079609;0.097425;0.083811;0.097103;0.078127;0.079078;0.097962;0.091580;0.084807;0.084701
